API Well Number,County Code,API Hole Number,Sidetrack,Completion,Well Name,Company Name,Operator Number,Well Type,Map Symbol,Well Status ,Status Date,Permit Application Date,Permit Issued Date,Date Spudded,Date of Total Depth,Date Well Completed,Date Well Plugged,Date Well Confidentiality Ends,Confidentiality Code,Town,Quad,Quad Section,Producing Field,Producing Formation,Financial Security,Slant,County,Region,State Lease,"Proposed Depth, ft",Surface Longitude,Surface Latitude,Bottom Hole Longitude,Bottom Hole Latitude,"True Vertical Depth, ft","Measured Depth, ft","Kickoff, ft","Drilled Depth, ft","Elevation, ft",Original Well Type,Permit Fee,Objective Formation,Depth Fee,Spacing,Spacing Acres,Integration,Hearing Date,Date Last Modified,DEC Database Link,Location 1
31009153750000,9,15375,0,0,Stone C 1,Empire Energy E&P LLC,2544,GD,GW,AC,,1981-10-20T00:00:00,1981-10-28T00:00:00,1982-02-04T00:00:00,1982-02-09T00:00:00,1982-04-15T00:00:00,,,Pre-1989 Well (N/A),Persia,Gowanda,H,Lakeshore,Medina,True,Vertical,Cattaraugus,9.0,,0.0,-78.93273,42.38284,-78.93273,42.38284,3478.0,3478.0,0.0,3478.0,1420.0,NL,0.0,,0.0,,,,,2016-08-16T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009153750000'},"{'longitude': '-78.93273', 'needs_recoding': False, 'latitude': '42.38284'}"
31009159130000,9,15913,0,0,"Peters, F 1",Pefley Oil & Gas Inc.,1759,GD,GW,AC,,1981-02-09T00:00:00,1981-02-11T00:00:00,1981-07-03T00:00:00,1981-07-13T00:00:00,1982-01-28T00:00:00,,,Pre-1989 Well (N/A),New Albion,New Albion,F,Lakeshore,Medina,True,Vertical,Cattaraugus,9.0,,4450.0,-78.88109,42.31967,-78.88109,42.31967,3882.0,3882.0,0.0,3882.0,1500.0,NL,20.0,Medina,0.0,,,,,2004-01-05T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009159130000'},"{'longitude': '-78.88109', 'needs_recoding': False, 'latitude': '42.31967'}"
31009159140000,9,15914,0,0,"Mosher, C 1",Pefley Oil & Gas Inc.,1759,GD,GW,AC,,1981-02-09T00:00:00,1981-02-11T00:00:00,1981-06-22T00:00:00,1981-06-27T00:00:00,1981-06-27T00:00:00,,,Pre-1989 Well (N/A),New Albion,New Albion,F,Lakeshore,Medina,True,Vertical,Cattaraugus,9.0,,4500.0,-78.90308,42.30688,-78.90308,42.30688,4273.0,4273.0,0.0,4273.0,1960.0,NL,20.0,,0.0,,,,,2015-01-07T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009159140000'},"{'longitude': '-78.90308', 'needs_recoding': False, 'latitude': '42.30688'}"
31009159150000,9,15915,0,0,"Marcus, J 1",Pefley Oil & Gas Inc.,1759,GD,GW,AC,,1981-02-09T00:00:00,1981-02-11T00:00:00,1981-06-17T00:00:00,1981-06-21T00:00:00,1981-06-21T00:00:00,,,Pre-1989 Well (N/A),New Albion,New Albion,C,Lakeshore,Medina,True,Vertical,Cattaraugus,9.0,,4400.0,-78.89828,42.34305,-78.89828,42.34305,3947.0,3947.0,0.0,3947.0,1702.0,NL,20.0,,0.0,,,,,2015-01-07T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009159150000'},"{'longitude': '-78.89828', 'needs_recoding': False, 'latitude': '42.34305'}"
31009159870000,9,15987,0,0,Slater 1,Empire Energy E&P LLC,2544,GD,GW,AC,,,1983-02-03T00:00:00,1983-02-11T00:00:00,1983-02-16T00:00:00,1991-08-24T00:00:00,,,Pre-1989 Well (N/A),Conewango,Randolph,E,Lakeshore,Medina,True,Vertical,Cattaraugus,9.0,,4240.0,-78.95228,42.20661,-78.95228,42.20661,4371.0,4371.0,0.0,4371.0,1540.0,NL,0.0,,0.0,,,,,2010-06-04T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009159870000'},"{'longitude': '-78.95228', 'needs_recoding': False, 'latitude': '42.20661'}"
31009160300000,9,16030,0,0,Hoxie 1,Adams Ronald D.,1524,GD,GW,AC,,1981-04-16T00:00:00,1981-04-20T00:00:00,1981-06-16T00:00:00,1981-06-27T00:00:00,1981-08-27T00:00:00,,,Pre-1989 Well (N/A),Napoli,Randolph,E,Lakeshore,Medina,True,Vertical,Cattaraugus,9.0,,4500.0,-78.92113999999998,42.19753,-78.92113999999998,42.19753,4580.0,4580.0,0.0,4580.0,1786.0,NL,20.0,Medina,0.0,,,,,2004-01-05T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009160300000'},"{'longitude': '-78.92114', 'needs_recoding': False, 'latitude': '42.19753'}"
31009160310000,9,16031,0,0,Smith 1,Adams Ronald D.,1524,GD,GW,AC,,1981-04-16T00:00:00,1981-04-20T00:00:00,1981-05-22T00:00:00,1981-06-04T00:00:00,1991-11-12T00:00:00,,,Pre-1989 Well (N/A),Conewango,Randolph,B,Lakeshore,Medina,True,Vertical,Cattaraugus,9.0,,4500.0,-78.95404,42.21438,-78.95404,42.21438,4350.0,4350.0,0.0,4350.0,1586.0,NL,20.0,Medina,0.0,,,,,2004-01-05T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009160310000'},"{'longitude': '-78.95404', 'needs_recoding': False, 'latitude': '42.21438'}"
31009162090000,9,16209,0,0,"Tingue, P 1",Empire Energy E&P LLC,2544,GD,GW,AC,,1981-05-20T00:00:00,1981-05-28T00:00:00,1981-11-09T00:00:00,1981-11-20T00:00:00,1983-09-14T00:00:00,,,Pre-1989 Well (N/A),Conewango,Randolph,A,Lakeshore,Medina,True,Vertical,Cattaraugus,9.0,,0.0,-78.97511,42.24085,-78.97511,42.24085,4253.0,4253.0,0.0,4253.0,1620.0,NL,20.0,,0.0,,,,,2010-06-04T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009162090000'},"{'longitude': '-78.97511', 'needs_recoding': False, 'latitude': '42.24085'}"
31009162330000,9,16233,0,0,Pierce-Chubb Unit A-1,Stedman Energy Inc.,1145,GD,GW,AC,,1981-06-05T00:00:00,1981-06-09T00:00:00,1981-07-02T00:00:00,1981-07-18T00:00:00,1981-07-30T00:00:00,,,Pre-1989 Well (N/A),Randolph,Kennedy,I,Lakeshore,Medina,True,Vertical,Cattaraugus,9.0,,4600.0,-79.01822,42.12685,-79.01822,42.12685,4805.0,4805.0,0.0,4805.0,1770.0,NL,20.0,,0.0,,,,,2011-05-19T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009162330000'},"{'longitude': '-79.01822', 'needs_recoding': False, 'latitude': '42.12685'}"
31009162470000,9,16247,0,0,Smith-Waite A-1,Milliman John & Julie,1800,GD,GW,AC,,1981-06-09T00:00:00,1981-06-12T00:00:00,1981-07-31T00:00:00,1981-08-10T00:00:00,1981-08-14T00:00:00,,,Pre-1989 Well (N/A),Randolph,Randolph,G,Lakeshore,Medina,True,Vertical,Cattaraugus,9.0,,4600.0,-78.98283999999998,42.14335,-78.98283999999998,42.14335,4450.0,4450.0,0.0,4450.0,1535.0,NL,20.0,,0.0,,,,,2004-01-05T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009162470000'},"{'longitude': '-78.98284', 'needs_recoding': False, 'latitude': '42.14335'}"
31009162640000,9,16264,0,0,Senn 1,Stedman Energy Inc.,1145,GD,GW,AC,,1981-06-15T00:00:00,1981-06-18T00:00:00,1981-09-28T00:00:00,1981-10-04T00:00:00,1982-06-08T00:00:00,,,Pre-1989 Well (N/A),Randolph,Randolph,G,Lakeshore,Medina,True,Vertical,Cattaraugus,9.0,,4600.0,-78.98283999999998,42.14775,-78.98283999999998,42.14775,4454.0,4454.0,0.0,4454.0,1498.0,NL,20.0,Medina,0.0,,,,,2011-05-19T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009162640000'},"{'longitude': '-78.98284', 'needs_recoding': False, 'latitude': '42.14775'}"
31009162680000,9,16268,0,0,"Wright, W 1",Pefley Oil & Gas Inc.,1759,GD,GW,AC,,1981-06-08T00:00:00,1981-06-19T00:00:00,1982-01-19T00:00:00,1982-01-26T00:00:00,1982-01-26T00:00:00,,,Pre-1989 Well (N/A),New Albion,New Albion,F,Lakeshore,Medina,True,Vertical,Cattaraugus,9.0,,4300.0,-78.89382,42.30267,-78.89382,42.30267,4221.0,4221.0,0.0,4221.0,1819.0,NL,1225.0,Medina,1125.0,,,,,2015-01-07T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009162680000'},"{'longitude': '-78.89382', 'needs_recoding': False, 'latitude': '42.30267'}"
31009162690000,9,16269,0,0,"Frentz, A 1",Pefley Oil & Gas Inc.,1759,GD,GW,AC,,1981-06-15T00:00:00,1981-06-19T00:00:00,1981-06-29T00:00:00,1981-07-02T00:00:00,1981-07-02T00:00:00,,,Pre-1989 Well (N/A),New Albion,New Albion,I,Lakeshore,Medina,True,Vertical,Cattaraugus,9.0,,4300.0,-78.88549,42.26684,-78.88549,42.26684,4535.0,4535.0,0.0,4535.0,1981.0,NL,20.0,,0.0,,,,,2015-01-07T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009162690000'},"{'longitude': '-78.88549', 'needs_recoding': False, 'latitude': '42.26684'}"
31009163040000,9,16304,0,0,"Hadley, R 2",Empire Energy E&P LLC,2544,GD,GW,AC,,1981-06-30T00:00:00,1981-07-01T00:00:00,1981-12-08T00:00:00,1981-12-15T00:00:00,1982-02-05T00:00:00,,,Pre-1989 Well (N/A),Conewango,Randolph,B,Lakeshore,Medina,True,Vertical,Cattaraugus,9.0,,4200.0,-78.94888,42.24334,-78.94888,42.24334,4382.0,4382.0,0.0,4382.0,1675.0,NL,20.0,Medina,0.0,,,,,2010-06-04T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009163040000'},"{'longitude': '-78.94888', 'needs_recoding': False, 'latitude': '42.24334'}"
31009163350000,9,16335,0,0,Parker Donald & Juanita 1,Stedman Energy Inc.,1145,GD,GW,AC,,1981-07-06T00:00:00,1981-07-09T00:00:00,1981-08-20T00:00:00,1981-08-27T00:00:00,1981-09-21T00:00:00,,,Pre-1989 Well (N/A),Randolph,Ivory,B,Lakeshore,Medina,True,Vertical,Cattaraugus,9.0,,4600.0,-79.04863,42.11337,-79.04863,42.11337,4552.0,4552.0,0.0,4552.0,1554.0,NL,20.0,,0.0,,,,,2011-05-19T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009163350000'},"{'longitude': '-79.04863', 'needs_recoding': False, 'latitude': '42.11337'}"
31009163360000,9,16336,0,0,Sandberg 1,Stedman Energy Inc.,1145,GD,GW,AC,,1981-07-06T00:00:00,1981-07-09T00:00:00,1981-09-14T00:00:00,1981-09-28T00:00:00,1982-05-26T00:00:00,,,Pre-1989 Well (N/A),Randolph,Ivory,C,Lakeshore,Medina,True,Vertical,Cattaraugus,9.0,,4600.0,-79.04036,42.10058,-79.04036,42.10058,4482.0,4482.0,0.0,4482.0,1440.0,NL,20.0,Medina,0.0,,,,,2011-05-19T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009163360000'},"{'longitude': '-79.04036', 'needs_recoding': False, 'latitude': '42.10058'}"
31009163410000,9,16341,0,0,Shields Jean & Sandra,Stedman Energy Inc.,1145,GD,GW,AC,,1981-07-10T00:00:00,1981-07-13T00:00:00,1981-07-20T00:00:00,1981-07-29T00:00:00,1981-08-07T00:00:00,,,Pre-1989 Well (N/A),Randolph,Ivory,C,Lakeshore,Medina,True,Vertical,Cattaraugus,9.0,,4600.0,-79.01873,42.10383,-79.01873,42.10383,4970.0,4970.0,0.0,4970.0,1880.0,NL,20.0,,0.0,,,,,2015-01-14T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009163410000'},"{'longitude': '-79.01873', 'needs_recoding': False, 'latitude': '42.10383'}"
31009163790000,9,16379,0,0,Visker Tom & Doris 1,Stedman Energy Inc.,1145,GD,GW,AC,,1981-07-10T00:00:00,1981-07-21T00:00:00,1981-07-31T00:00:00,1981-09-13T00:00:00,1981-09-21T00:00:00,,,Pre-1989 Well (N/A),Randolph,Ivory,C,Lakeshore,Medina,True,Vertical,Cattaraugus,9.0,,4600.0,-79.02670999999998,42.11667,-79.02670999999998,42.11667,4820.0,4820.0,0.0,4820.0,1803.0,NL,20.0,,0.0,,,,,2011-05-19T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009163790000'},"{'longitude': '-79.02671', 'needs_recoding': False, 'latitude': '42.11667'}"
31009163900000,9,16390,0,0,Stone 1,Stedman Energy Inc.,1145,GD,GW,AC,,1981-07-20T00:00:00,1981-07-27T00:00:00,1981-08-12T00:00:00,1981-08-20T00:00:00,1982-05-21T00:00:00,,,Pre-1989 Well (N/A),Randolph,Steamburg,A,Lakeshore,Medina,True,Vertical,Cattaraugus,9.0,,4800.0,-78.96145,42.12418,-78.96145,42.12418,4869.0,4869.0,0.0,4869.0,1835.0,NL,20.0,Medina,0.0,,,,,2015-01-14T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009163900000'},"{'longitude': '-78.96145', 'needs_recoding': False, 'latitude': '42.12418'}"
31009164050000,9,16405,0,0,"Namlik, E 1",Empire Energy E&P LLC,2544,GD,GW,AC,,1981-06-18T00:00:00,1981-07-28T00:00:00,1981-11-22T00:00:00,1981-11-28T00:00:00,1982-04-15T00:00:00,,,Pre-1989 Well (N/A),Persia,New Albion,B,Lakeshore,Medina,True,Vertical,Cattaraugus,9.0,,3800.0,-78.93884,42.3582,-78.93884,42.3582,3820.0,3820.0,0.0,3820.0,1663.0,NL,20.0,Medina,0.0,,,,,2016-08-16T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009164050000'},"{'longitude': '-78.93884', 'needs_recoding': False, 'latitude': '42.3582'}"
31009164060000,9,16406,0,0,Goochee Albert 2,Empire Energy E&P LLC,2544,GD,GW,AC,,1981-06-15T00:00:00,1981-07-28T00:00:00,1982-02-06T00:00:00,1982-02-08T00:00:00,1982-04-15T00:00:00,,,Pre-1989 Well (N/A),Persia,Gowanda,I,Lakeshore,Medina,True,Vertical,Cattaraugus,9.0,,3800.0,-78.90905999999998,42.41425,-78.90905999999998,42.41425,3163.0,3163.0,0.0,3163.0,1180.0,NL,20.0,Medina,0.0,,,,,2016-08-16T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009164060000'},"{'longitude': '-78.90906', 'needs_recoding': False, 'latitude': '42.41425'}"
31009164070000,9,16407,0,0,D Williams 2,Empire Energy E&P LLC,2544,GD,GW,AC,,1981-06-15T00:00:00,1981-07-28T00:00:00,1981-12-14T00:00:00,1981-12-15T00:00:00,1982-09-16T00:00:00,,,Pre-1989 Well (N/A),Persia,New Albion,C,Lakeshore,Medina,True,Vertical,Cattaraugus,9.0,,3800.0,-78.90231,42.3599,-78.90231,42.3599,3943.0,3943.0,0.0,3943.0,1770.0,NL,20.0,Medina,0.0,,,,,2016-08-16T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009164070000'},"{'longitude': '-78.90231', 'needs_recoding': False, 'latitude': '42.3599'}"
31009164100000,9,16410,0,0,W Wilder 1,Empire Energy E&P LLC,2544,GD,GW,AC,,1981-06-18T00:00:00,1981-07-28T00:00:00,1981-12-13T00:00:00,1981-12-17T00:00:00,1982-09-15T00:00:00,,,Pre-1989 Well (N/A),Persia,New Albion,B,Lakeshore,Medina,True,Vertical,Cattaraugus,9.0,,3800.0,-78.92557999999998,42.36009,-78.92557999999998,42.36009,3758.0,3758.0,0.0,3758.0,1604.0,NL,20.0,Medina,0.0,,,,,2016-08-16T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009164100000'},"{'longitude': '-78.92558', 'needs_recoding': False, 'latitude': '42.36009'}"
31009164110000,9,16411,0,0,Goochee Albert 1,Empire Energy E&P LLC,2544,GD,GW,AC,,1981-12-02T00:00:00,1981-12-21T00:00:00,1982-01-31T00:00:00,1982-02-05T00:00:00,1982-03-22T00:00:00,,,Pre-1989 Well (N/A),Persia,Gowanda,I,Lakeshore,Medina,True,Vertical,Cattaraugus,9.0,,3400.0,-78.9028,42.41235,-78.9028,42.41235,3231.0,3231.0,0.0,3231.0,1289.0,NL,0.0,Medina,0.0,,,,,2016-08-16T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009164110000'},"{'longitude': '-78.9028', 'needs_recoding': False, 'latitude': '42.41235'}"
31009164120000,9,16412,0,0,Evans C 3,Empire Energy E&P LLC,2544,GD,GW,AC,,1981-12-19T00:00:00,1981-12-23T00:00:00,1982-02-10T00:00:00,1982-02-14T00:00:00,1982-03-22T00:00:00,,,Pre-1989 Well (N/A),Persia,Gowanda,I,Lakeshore,Medina,True,Vertical,Cattaraugus,9.0,,3400.0,-78.89347999999998,42.40581,-78.89347999999998,42.40581,3209.0,3209.0,0.0,3209.0,1198.0,NL,975.0,Medina,875.0,,,,,2016-08-16T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009164120000'},"{'longitude': '-78.89348', 'needs_recoding': False, 'latitude': '42.40581'}"
31009164130000,9,16413,0,0,Larimer & Norton 2,Empire Energy E&P LLC,2544,GD,GW,AC,,1981-12-19T00:00:00,1981-12-23T00:00:00,1982-02-18T00:00:00,1982-02-24T00:00:00,1982-02-24T00:00:00,,,Pre-1989 Well (N/A),Persia,Gowanda,H,Lakeshore,Medina,True,Vertical,Cattaraugus,9.0,,3400.0,-78.94119,42.4032,-78.94119,42.4032,3362.0,3362.0,0.0,3362.0,1360.0,NL,975.0,Medina,875.0,,,,,2016-08-16T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009164130000'},"{'longitude': '-78.94119', 'needs_recoding': False, 'latitude': '42.4032'}"
31009164150000,9,16415,0,0,Evans Charles & Mary 4,Empire Energy E&P LLC,2544,GD,GW,AC,,1981-06-15T00:00:00,1981-07-28T00:00:00,1982-01-09T00:00:00,1982-01-15T00:00:00,1982-01-15T00:00:00,,,Pre-1989 Well (N/A),Persia,Gowanda,I,Lakeshore,Medina,True,Vertical,Cattaraugus,9.0,,3800.0,-78.8966,42.39837,-78.8966,42.39837,3356.0,3356.0,0.0,3356.0,1339.0,NL,20.0,Medina,0.0,,,,,2016-08-16T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009164150000'},"{'longitude': '-78.8966', 'needs_recoding': False, 'latitude': '42.39837'}"
31009164160000,9,16416,0,0,Larimer & Norton 1,Empire Energy E&P LLC,2544,GD,GW,AC,,1982-02-11T00:00:00,1982-02-18T00:00:00,1982-05-26T00:00:00,1982-06-03T00:00:00,1982-07-14T00:00:00,,,Pre-1989 Well (N/A),Persia,Gowanda,H,Lakeshore,Medina,True,Vertical,Cattaraugus,9.0,,3400.0,-78.93281,42.4038,-78.93281,42.4038,3322.0,3322.0,0.0,3322.0,1336.0,NL,975.0,Medina,875.0,,,,,2016-08-16T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009164160000'},"{'longitude': '-78.93281', 'needs_recoding': False, 'latitude': '42.4038'}"
31009164170000,9,16417,0,0,Stone C & J 2,Empire Energy E&P LLC,2544,GD,GW,AC,,1981-06-15T00:00:00,1981-07-28T00:00:00,1982-01-27T00:00:00,1982-02-02T00:00:00,1982-04-15T00:00:00,,,Pre-1989 Well (N/A),Persia,Gowanda,H,Lakeshore,Medina,True,Vertical,Cattaraugus,9.0,,0.0,-78.92583999999998,42.37836,-78.92583999999998,42.37836,3825.0,3825.0,0.0,3825.0,,NL,0.0,,0.0,,,,,2016-08-16T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009164170000'},"{'longitude': '-78.92584', 'needs_recoding': False, 'latitude': '42.37836'}"
31009164180000,9,16418,0,0,Evans Charles & Mary 5,Empire Energy E&P LLC,2544,GD,GW,AC,,1981-06-15T00:00:00,1981-07-28T00:00:00,1982-01-02T00:00:00,1982-01-08T00:00:00,1982-01-08T00:00:00,,,Pre-1989 Well (N/A),Persia,Gowanda,I,Lakeshore,Medina,True,Vertical,Cattaraugus,9.0,,3800.0,-78.89644,42.39363,-78.89644,42.39363,3395.0,3395.0,0.0,3395.0,1322.0,NL,20.0,Medina,0.0,,,,,2016-08-16T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009164180000'},"{'longitude': '-78.89644', 'needs_recoding': False, 'latitude': '42.39363'}"
31009164200000,9,16420,0,0,Evans Charles & Mary 2,Empire Energy E&P LLC,2544,GD,GW,AC,,1981-06-18T00:00:00,1981-07-29T00:00:00,1982-01-18T00:00:00,1982-01-24T00:00:00,1982-04-15T00:00:00,,,Pre-1989 Well (N/A),Persia,Gowanda,I,Lakeshore,Medina,True,Vertical,Cattaraugus,9.0,,3800.0,-78.89418999999998,42.40232,-78.89418999999998,42.40232,3358.0,3358.0,0.0,3358.0,1350.0,NL,20.0,Medina,0.0,,,,,2016-08-16T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009164200000'},"{'longitude': '-78.89419', 'needs_recoding': False, 'latitude': '42.40232'}"
31009164210000,9,16421,0,0,Sargent 1,Empire Energy E&P LLC,2544,GD,GW,AC,,1981-06-18T00:00:00,1981-07-29T00:00:00,1982-01-24T00:00:00,1982-01-29T00:00:00,1982-07-14T00:00:00,,,Pre-1989 Well (N/A),Persia,New Albion,B,Lakeshore,Medina,True,Vertical,Cattaraugus,9.0,,3800.0,-78.92212999999998,42.37077,-78.92212999999998,42.37077,3854.0,3854.0,0.0,3854.0,1740.0,NL,20.0,Medina,0.0,,,,,2016-08-16T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009164210000'},"{'longitude': '-78.92213', 'needs_recoding': False, 'latitude': '42.37077'}"
31009164220000,9,16422,0,0,Gibbs 1,Empire Energy E&P LLC,2544,GD,GW,AC,,1981-06-18T00:00:00,1981-07-29T00:00:00,1981-12-08T00:00:00,1981-12-12T00:00:00,1982-09-15T00:00:00,,,Pre-1989 Well (N/A),Persia,New Albion,B,Lakeshore,Medina,True,Vertical,Cattaraugus,9.0,,3800.0,-78.9337,42.36205,-78.9337,42.36205,3609.0,3609.0,0.0,3609.0,1483.0,NL,20.0,Medina,0.0,,,,,2016-08-16T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009164220000'},"{'longitude': '-78.9337', 'needs_recoding': False, 'latitude': '42.36205'}"
31009164230000,9,16423,0,0,Baird 2,Empire Energy E&P LLC,2544,GD,GW,AC,,1982-02-11T00:00:00,1982-02-18T00:00:00,1982-04-25T00:00:00,1982-04-29T00:00:00,1982-11-15T00:00:00,,,Pre-1989 Well (N/A),Persia,New Albion,B,Lakeshore,Medina,True,Vertical,Cattaraugus,9.0,,3400.0,-78.93343,42.3522,-78.93343,42.3522,3882.0,3882.0,0.0,3882.0,1730.0,NL,975.0,Medina,875.0,,,,,2016-08-16T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009164230000'},"{'longitude': '-78.93343', 'needs_recoding': False, 'latitude': '42.3522'}"
31009164240000,9,16424,0,0,Baird 1,Empire Energy E&P LLC,2544,GD,GW,AC,,1982-02-11T00:00:00,1982-02-18T00:00:00,1982-04-29T00:00:00,1982-05-02T00:00:00,1982-12-22T00:00:00,,,Pre-1989 Well (N/A),Persia,New Albion,B,Lakeshore,Medina,True,Vertical,Cattaraugus,9.0,,3400.0,-78.93254,42.35666,-78.93254,42.35666,3814.0,3814.0,0.0,3814.0,1686.0,NL,975.0,Medina,875.0,,,,,2016-08-16T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009164240000'},"{'longitude': '-78.93254', 'needs_recoding': False, 'latitude': '42.35666'}"
31009164250000,9,16425,0,0,D Williams 1,Empire Energy E&P LLC,2544,GD,GW,AC,,1981-06-18T00:00:00,1981-07-29T00:00:00,1981-12-28T00:00:00,1982-01-01T00:00:00,1982-03-22T00:00:00,,,Pre-1989 Well (N/A),Persia,New Albion,C,Lakeshore,Medina,True,Vertical,Cattaraugus,9.0,,3800.0,-78.90724,42.35995,-78.90724,42.35995,3758.0,3758.0,0.0,3758.0,1595.0,NL,20.0,Medina,0.0,,,,,2016-08-16T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009164250000'},"{'longitude': '-78.90724', 'needs_recoding': False, 'latitude': '42.35995'}"
31009165410000,9,16541,0,0,Rupp 2,Rupp Harriett E.,807,GD,GW,AC,,1981-08-18T00:00:00,1981-08-24T00:00:00,1981-09-12T00:00:00,1981-09-18T00:00:00,1981-09-18T00:00:00,,,Pre-1989 Well (N/A),Perrysburg,Farnham,H,Lakeshore,Medina,True,Vertical,Cattaraugus,9.0,,0.0,-79.05889,42.52137,-79.05889,42.52137,1372.0,1372.0,0.0,1372.0,840.0,NL,0.0,,0.0,,,,,2004-01-05T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009165410000'},"{'longitude': '-79.05889', 'needs_recoding': False, 'latitude': '42.52137'}"
31009167160000,9,16716,0,0,"Meyers, B 1",Empire Energy E&P LLC,2544,GD,GW,AC,,1981-09-18T00:00:00,1981-09-23T00:00:00,1981-10-02T00:00:00,1981-10-08T00:00:00,1983-11-18T00:00:00,,1985-06-26T00:00:00,Released,Leon,Cherry Creek,F,Lakeshore,Medina,True,Vertical,Cattaraugus,9.0,,4000.0,-79.03624,42.32248,-79.03624,42.32248,3546.0,3546.0,0.0,3546.0,1303.0,NL,1100.0,Medina,1000.0,,,,,2010-06-04T00:00:00,{'url': 'http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009167160000'},"{'longitude': '-79.03624', 'needs_recoding': False, 'latitude': '42.32248'}"
